long_B,stopA_id,stopB_id,lat_A,long_A,lat_B,distance,time
-0.239742,T1246,S1228,5.57972,-0.24683,5.58039,966,195
-0.244844,T1288,S1290,5.57695,-0.242127,5.5784,348,57
-0.216439,T132,S1435,5.58467,-0.235117,5.57285,3605,649
-0.235185,T132,S4373,5.58467,-0.235117,5.58239,480,106
-0.234684,T132,S4382,5.58467,-0.235117,5.58007,793,154
-0.215881,T132,T1043,5.58467,-0.235117,5.56932,3348,814
-0.215844,T132,T1325,5.58467,-0.235117,5.5728,4583,848
-0.216744,T1325,S1327,5.5728,-0.215844,5.60488,4217,757
-0.213217,T1325,S1407,5.5728,-0.215844,5.57599,456,143
-0.215996,T1325,T1416,5.5728,-0.215844,5.56861,971,360
-0.210393,T1328,S1331,5.60746,-0.217957,5.60938,1037,186
-0.198371,T1328,S2194,5.60746,-0.217957,5.59826,3136,485
-0.197045,T1328,S3393,5.60746,-0.217957,5.57704,6059,734
-0.197356,T133,S135,5.5482,-0.20459,5.58111,5240,732
-0.252797,T1345,S1348,5.56963,-0.255853,5.57404,596,115
-0.231264,T136,S1023,5.58137,-0.198538,5.55802,5004,964
-0.194881,T136,S1600,5.58137,-0.198538,5.59391,1448,351
-0.200013,T136,S235,5.58137,-0.198538,5.57046,1967,296
-0.204848,T136,S239,5.58137,-0.198538,5.55409,4865,688
-0.196567,T136,S2510,5.58137,-0.198538,5.58836,803,195
-0.178125,T136,S2523,5.58137,-0.198538,5.64155,9968,1226
-0.105402,T136,S3628,5.58137,-0.198538,5.63826,16637,1874
-0.194835,T136,S3642,5.58137,-0.198538,5.59391,1451,351
-0.203392,T136,S3647,5.58137,-0.198538,5.57283,1298,247
-0.075638,T136,S3672,5.58137,-0.198538,5.62479,20306,2395
-0.217691,T136,S3688,5.58137,-0.198538,5.61123,6969,1035
-0.226689,T136,S3745,5.58137,-0.198538,5.61282,6608,884
-0.217442,T136,S3777,5.58137,-0.198538,5.55637,4496,812
-0.229773,T136,S3882,5.58137,-0.198538,5.56066,4667,914
-0.22503,T136,S3906,5.58137,-0.198538,5.55542,5609,1076
-0.18403,T136,S3917,5.58137,-0.198538,5.60915,5514,718
-0.216526,T136,S4090,5.58137,-0.198538,5.56763,3100,615
-0.281729,T136,S415,5.58137,-0.198538,5.68773,17796,1675
-0.207609,T136,S551,5.58137,-0.198538,5.60759,3934,655
-0.202178,T136,S552,5.58137,-0.198538,5.5947,1928,520
-0.242495,T136,S574,5.58137,-0.198538,5.639,10140,1261
-0.247032,T136,T0,5.58137,-0.198538,5.6074,15985,1925
-0.20459,T136,T133,5.58137,-0.198538,5.5482,5150,781
-0.208531,T136,T195,5.58137,-0.198538,5.58342,1625,399
-0.247529,T1360,S1363,5.59846,-0.247616,5.59836,4,1
-0.228225,T1374,S1377,5.5901,-0.23092,5.58956,406,65
-0.215881,T1401,T1043,5.58467,-0.221955,5.56932,2825,766
-0.199328,T1416,S1439,5.56861,-0.215996,5.56122,2542,487
-0.209609,T1416,S1448,5.56861,-0.215996,5.56029,1502,360
-0.194116,T1416,S1456,5.56861,-0.215996,5.55838,3351,626
-0.192731,T1416,S1478,5.56861,-0.215996,5.55536,3534,609
-0.205607,T1416,T1418,5.56861,-0.215996,5.55659,2319,470
-0.215881,T1418,T1043,5.55659,-0.205607,5.56932,4872,834
-0.182148,T1442,S1069,5.55346,-0.184181,5.55961,760,143
-0.213285,T1442,S1483,5.55346,-0.184181,5.56712,4132,696
-0.200692,T1442,S4402,5.55346,-0.184181,5.5626,2254,331
-0.191286,T1442,S4416,5.55346,-0.184181,5.57285,3482,423
-0.197689,T1442,S4427,5.55346,-0.184181,5.57373,3738,506
-0.183674,T1442,S5635,5.55346,-0.184181,5.55401,109,21
-0.182128,T1442,S6021,5.55346,-0.184181,5.56028,834,177
-0.215881,T1442,T1043,5.55346,-0.184181,5.56932,5815,1280
-0.192823,T1450,S1463,5.55898,-0.182449,5.5555,1666,315
-0.215881,T1450,T1043,5.55898,-0.182449,5.56932,6367,1414
-0.206259,T1467,S1469,5.56891,-0.214872,5.56361,1517,334
-0.200255,T1467,S1520,5.56891,-0.214872,5.56783,2958,519
-0.201709,T1467,T244,5.56891,-0.214872,5.54863,3626,780
-0.26153,T147,S150,5.62758,-0.261856,5.61804,1197,236
-0.261199,T147,S3176,5.62758,-0.261856,5.61052,2054,400
-0.213322,T1471,S1474,5.56265,-0.200297,5.56757,1948,368
-0.216396,T1492,S1370,5.58404,-0.234068,5.57301,3427,603
-0.231088,T1492,S2707,5.58404,-0.234068,5.57209,1820,352
-0.07208,T1497,S4047,5.56953,-0.218609,5.66201,25843,2083
-0.223057,T1497,S5581,5.56953,-0.218609,5.57619,1320,242
-0.208026,T1497,T1499,5.56953,-0.218609,5.55778,2959,828
-0.215881,T1499,T1043,5.55778,-0.208026,5.56932,4707,829
-0.180497,T1503,S2015,5.56981,-0.218012,5.59282,6827,1002
0.0023618,T1503,S726,5.56981,-0.218012,5.64738,35076,2452
-0.214872,T1521,T1467,5.56463,-0.199559,5.56891,3107,542
-0.171356,T155,S157,5.62803,-0.176426,5.63777,1530,250
-0.160189,T155,S187,5.62803,-0.176426,5.64281,3541,484
-0.150475,T155,T183,5.62803,-0.176426,5.64816,4782,613
-0.187973,T1558,S1560,5.56985,-0.213342,5.57625,3246,402
-0.025063,T1558,S719,5.56985,-0.213342,5.68232,26572,1903
-0.19656,T1596,S1598,5.5707,-0.213316,5.58838,3475,712
-0.216804,T1596,S5288,5.5707,-0.213316,5.58094,2287,359
-0.196555,T1601,S1604,5.59327,-0.194974,5.5885,559,145
-0.198678,T1601,S2515,5.59327,-0.194974,5.5816,1363,326
-0.195921,T1601,S5136,5.59327,-0.194974,5.59067,307,65
-0.319734,T1626,S1629,5.63533,-0.321661,5.63668,335,95
-0.28721,T1656,S1659,5.62872,-0.29811,5.59157,12279,1950
-0.139398,T168,S171,5.65196,-0.131906,5.64577,1381,231
-0.13157,T168,S320,5.65196,-0.131906,5.64936,376,114
-0.344149,T1684,S1687,5.64237,-0.345704,5.64335,231,50
-0.29811,T1742,S1745,5.63804,-0.29608,5.63217,1024,267
-0.283945,T1742,S3208,5.63804,-0.29608,5.63329,1585,510
-0.190276,T1763,S1764,5.5724,-0.337379,5.5913,30157,2939
-0.330553,T1763,S1767,5.5724,-0.337379,5.56957,936,131
-0.166761,T183,S4242,5.64816,-0.150475,5.64183,1981,285
-0.176294,T183,T4238,5.64816,-0.150475,5.64075,3084,507
-0.282313,T1896,S1898,5.5991,-0.290684,5.5886,8490,1351
-0.284683,T1896,S4177,5.5991,-0.290684,5.59024,3258,703
-0.216854,T195,T197,5.58342,-0.208531,5.58454,1129,263
-0.27894,T1957,S1769,5.57517,-0.289693,5.57365,1568,316
-0.285483,T1957,S1960,5.57517,-0.289693,5.57097,732,166
-0.276891,T1957,S3829,5.57517,-0.289693,5.58018,2224,314
-0.208133,T197,S200,5.58454,-0.216854,5.58503,1049,209
-0.252222,T1994,S151,5.60185,-0.258944,5.59099,1874,379
-0.261104,T1994,S5210,5.60185,-0.258944,5.60124,8200,854
-0.237631,T20,S5870,5.60055,-0.238788,5.59991,147,38
-0.209079,T202,S1413,5.58344,-0.208276,5.579,646,227
-0.213266,T202,S204,5.58344,-0.208276,5.57151,1630,421
-0.176742,T2022,S332,5.64198,-0.166247,5.62846,2712,449
-0.176294,T2022,T4238,5.64198,-0.166247,5.64075,1159,236
-0.275038,T2062,S2065,5.60525,-0.275817,5.58458,4508,969
-0.273246,T2062,S3074,5.60525,-0.275817,5.60031,622,133
-0.26838,T2062,S3233,5.60525,-0.275817,5.59238,1663,587
-0.257723,T208,S210,5.54487,-0.209994,5.53142,6265,1048
-0.223547,T2086,S1149,5.54852,-0.201552,5.53685,3327,610
-0.185208,T2086,S3968,5.54852,-0.201552,5.55042,1947,341
-0.205404,T2086,S4035,5.54852,-0.201552,5.55824,1645,362
-0.215927,T21,S23,5.60039,-0.238629,5.58464,3712,562
-0.234727,T21,S5460,5.60039,-0.238629,5.59878,469,91
-0.236171,T21,S5564,5.60039,-0.238629,5.59931,298,65
-0.231724,T21,S5596,5.60039,-0.238629,5.59167,1796,329
-0.233335,T21,S5606,5.60039,-0.238629,5.59657,811,158
-0.26796,T211,S1792,5.53009,-0.265223,5.56466,4023,628
-0.264706,T211,S1818,5.53009,-0.265223,5.5417,2051,329
-0.264573,T211,S1877,5.53009,-0.265223,5.54375,1542,224
-0.264549,T211,S1878,5.53009,-0.265223,5.54605,1798,271
-0.264657,T211,S1918,5.53009,-0.265223,5.5398,1101,180
-0.264989,T211,S1948,5.53009,-0.265223,5.5364,705,129
-0.239589,T211,S958,5.53009,-0.265223,5.55746,6054,956
-0.237482,T212,S2082,5.52948,-0.263656,5.53313,3203,572
-0.257723,T212,S210,5.52948,-0.263656,5.53142,721,131
-0.250969,T212,S214,5.52948,-0.263656,5.53241,1489,257
-0.240146,T212,T4977,5.52948,-0.263656,5.55588,5152,902
-0.251672,T2166,S2328,5.57733,-0.254656,5.58249,700,166
-0.252158,T2166,S5053,5.57733,-0.254656,5.59074,1656,369
-0.198684,T2187,S2189,5.61726,-0.194658,5.61158,1306,205
-0.202457,T2187,S2757,5.61726,-0.194658,5.61258,1910,332
-0.207821,T2187,S3420,5.61726,-0.194658,5.60767,4089,449
-0.21271,T2196,S2768,5.57357,-0.214978,5.57671,430,131
-0.207453,T2197,S2199,5.57306,-0.215426,5.58951,2969,551
-0.210663,T2197,S5510,5.57306,-0.215426,5.57947,886,240
-0.15545,T2210,S2212,5.64821,-0.150728,5.64599,581,64
-0.131416,T2244,S2246,5.67707,-0.125029,5.65651,2496,333
-0.208854,T225,S227,5.55071,-0.208613,5.55464,605,163
-0.216148,T225,S229,5.55071,-0.208613,5.57217,2802,525
-0.208512,T225,S261,5.55071,-0.208613,5.55328,448,131
-0.268342,T2285,S2287,5.52956,-0.270027,5.52819,243,53
-0.215757,T2301,S1003,5.54325,-0.204656,5.53853,1634,470
-0.270957,T2301,S2323,5.54325,-0.204656,5.52574,9201,1681
-0.271656,T2313,S2315,5.52176,-0.273748,5.52462,435,102
-0.230711,T232,S1802,5.62117,-0.226022,5.61976,1740,303
-0.200013,T232,S235,5.62117,-0.226022,5.57046,8740,999
-0.22952,T232,S2355,5.62117,-0.226022,5.61579,1322,196
-0.217084,T232,S3243,5.62117,-0.226022,5.59802,4925,733
-0.282137,T232,S340,5.62117,-0.226022,5.68802,10446,824
-0.234354,T232,S357,5.62117,-0.226022,5.61481,5251,758
-0.259787,T232,S365,5.62117,-0.226022,5.65408,5628,557
-0.193807,T232,S3944,5.62117,-0.226022,5.59812,5148,645
-0.281729,T232,S415,5.62117,-0.226022,5.68773,10686,787
-0.209038,T232,S493,5.62117,-0.226022,5.63891,3786,658
-0.212168,T232,S550,5.62117,-0.226022,5.60942,2910,354
-0.242495,T232,S574,5.62117,-0.226022,5.639,3030,374
-0.0439515,T232,S676,5.62117,-0.226022,5.67464,22230,1311
-0.233282,T232,S688,5.62117,-0.226022,5.62475,1143,184
-0.025063,T232,S719,5.62117,-0.226022,5.68232,24490,1431
-0.214584,T232,S789,5.62117,-0.226022,5.63552,3036,517
-0.219181,T232,S825,5.62117,-0.226022,5.62256,1270,224
-0.235436,T232,S847,5.62117,-0.226022,5.61035,6386,796
-0.257666,T2368,S2370,5.57445,-0.252704,5.56765,970,158
-0.208722,T240,S1171,5.54892,-0.200761,5.54214,1323,292
-0.215881,T240,T1043,5.54892,-0.200761,5.56932,6146,1114
-0.24754,T2404,S2401,5.5505,-0.250045,5.55347,570,145
-0.244495,T2404,S2407,5.5505,-0.250045,5.55755,1330,272
-0.25129,T2404,S3895,5.5505,-0.250045,5.55025,142,29
-0.248811,T2404,S4718,5.5505,-0.250045,5.55052,135,33
-0.245974,T2404,S4831,5.5505,-0.250045,5.55089,454,148
-0.235921,T2415,T75,5.59031,-0.247192,5.56507,5499,1060
-0.24907,T2431,S2434,5.54518,-0.252092,5.54531,335,69
-0.249433,T2431,S4670,5.54518,-0.252092,5.54526,295,61
-0.232905,T2431,S915,5.54518,-0.252092,5.53474,3611,609
-0.186797,T244,S1075,5.54863,-0.201709,5.56062,2894,495
-0.200597,T244,S1464,5.54863,-0.201709,5.56249,2354,411
-0.144731,T244,S2275,5.54863,-0.201709,5.64004,14202,1619
-0.240213,T244,S2452,5.54863,-0.201709,5.55333,6527,1074
-0.224957,T244,S246,5.54863,-0.201709,5.60171,7426,1097
-0.206959,T244,S2673,5.54863,-0.201709,5.54272,1227,294
-0.205674,T244,S2949,5.54863,-0.201709,5.5582,1634,359
-0.206308,T244,S3386,5.54863,-0.201709,5.58668,6656,1066
-0.200045,T244,S3412,5.54863,-0.201709,5.57008,3325,494
-0.206182,T244,S3433,5.54863,-0.201709,5.5625,2669,549
-0.069574,T244,S3464,5.54863,-0.201709,5.62281,18032,2298
-0.022428,T244,S3478,5.54863,-0.201709,5.67928,29555,2256
-0.243565,T244,S35,5.54863,-0.201709,5.60385,9535,1627
-0.20187,T244,S3622,5.54863,-0.201709,5.56452,4187,611
-0.208227,T244,S4230,5.54863,-0.201709,5.55626,1702,374
-0.212193,T244,S4764,5.54863,-0.201709,5.54136,1764,387
-0.212636,T244,S4792,5.54863,-0.201709,5.53729,2357,496
-0.233692,T244,S4822,5.54863,-0.201709,5.55195,6145,911
-0.155392,T244,S4840,5.54863,-0.201709,5.56012,5491,827
-0.215158,T244,S4863,5.54863,-0.201709,5.54077,2100,434
-0.203651,T244,S567,5.54863,-0.201709,5.60501,8339,998
-0.242319,T2470,S2472,5.56428,-0.236105,5.53474,3713,729
-0.23886,T2470,S2495,5.56428,-0.236105,5.53871,3081,592
-0.244497,T2470,S2566,5.56428,-0.236105,5.53469,3982,769
-0.240271,T2470,S2589,5.56428,-0.236105,5.54875,1945,421
-0.238448,T2470,S2641,5.56428,-0.236105,5.53673,3303,617
-0.245646,T2497,S1223,5.53665,-0.230805,5.58073,7096,1191
-0.255541,T2497,S1717,5.53665,-0.230805,5.57723,6797,1050
-0.240152,T2497,S2437,5.53665,-0.230805,5.54825,2038,335
-0.239364,T2497,S2468,5.53665,-0.230805,5.54131,1599,294
-0.240095,T2497,S2488,5.53665,-0.230805,5.55095,2338,369
-0.232571,T2497,S2788,5.53665,-0.230805,5.58748,8101,1275
-0.230604,T2497,S2799,5.53665,-0.230805,5.57425,6317,943
-0.230694,T2497,S2808,5.53665,-0.230805,5.57246,6053,888
-0.288968,T2497,S2823,5.53665,-0.230805,5.56546,11111,1447
-0.248681,T2497,S2849,5.53665,-0.230805,5.57322,5904,953
-0.226506,T2497,S937,5.53665,-0.230805,5.53619,568,106
-0.2172,T251,S216,5.62079,-0.225837,5.58411,5153,663
-0.19908,T251,S276,5.62079,-0.225837,5.66738,7807,1277
-0.193762,T251,S310,5.62079,-0.225837,5.61752,4433,410
-0.215234,T251,S3321,5.62079,-0.225837,5.60737,3314,406
-0.259787,T251,S365,5.62079,-0.225837,5.65408,5622,556
-0.218721,T251,S3693,5.62079,-0.225837,5.61104,2141,473
-0.23381,T251,S3814,5.62079,-0.225837,5.61078,5779,859
-0.217846,T251,S391,5.62079,-0.225837,5.63664,3114,490
-0.277106,T251,S414,5.62079,-0.225837,5.68398,9726,629
-0.240074,T251,S436,5.62079,-0.225837,5.63483,2482,252
-0.224234,T251,S465,5.62079,-0.225837,5.59884,3311,485
-0.238154,T251,S480,5.62079,-0.225837,5.60948,6065,756
-0.238304,T251,S5063,5.62079,-0.225837,5.64268,3689,492
-0.213015,T251,S509,5.62079,-0.225837,5.63742,3319,574
-0.211537,T251,S528,5.62079,-0.225837,5.63799,3485,607
-0.174409,T251,S739,5.62079,-0.225837,5.6235,6678,607
-0.152084,T251,S757,5.62079,-0.225837,5.57582,10870,1307
-0.266171,T2575,S2578,5.52827,-0.268456,5.52752,308,95
-0.243684,T2596,S998,5.53095,-0.25033,5.53505,941,201
-0.176244,T2616,S2220,5.58536,-0.207974,5.62086,7094,1155
-0.186347,T2616,S3494,5.58536,-0.207974,5.59376,3607,712
-0.176417,T2616,S3535,5.58536,-0.207974,5.61014,5897,1038
-0.335596,T2616,S3565,5.58536,-0.207974,5.54899,19299,1788
-0.199789,T2616,S3609,5.58536,-0.207974,5.57949,1636,396
-0.230824,T2616,T2619,5.58536,-0.207974,5.5653,4852,914
-0.232282,T2643,S2646,5.52924,-0.231822,5.53122,226,29
-0.21247,T2674,S2677,5.54735,-0.207046,5.55644,1389,353
-0.230491,T2688,S3366,5.59936,-0.248018,5.57107,4776,974
-0.235921,T2688,T75,5.59936,-0.248018,5.56507,6422,1280
-0.227752,T2695,S2697,5.58659,-0.228473,5.57861,1271,280
-0.242295,T2732,S2735,5.52653,-0.246156,5.52805,568,120
-0.235921,T2741,T75,5.55835,-0.256928,5.56507,3235,588
-0.236031,T28,S31,5.58201,-0.208863,5.59915,4621,811
-0.207596,T28,S3331,5.58201,-0.208863,5.59471,1621,444
-0.273318,T2838,S1732,5.59229,-0.268183,5.60065,1143,273
-0.258491,T2838,S1993,5.59229,-0.268183,5.60262,2689,457
-0.264892,T2838,S2841,5.59229,-0.268183,5.58592,817,167
-0.276659,T2838,S2963,5.59229,-0.268183,5.59789,1560,350
-0.26319,T2838,S2971,5.59229,-0.268183,5.59873,2007,401
-0.178717,T2838,S3016,5.59229,-0.268183,5.62224,11833,1085
-0.24725,T2838,S3043,5.59229,-0.268183,5.57184,7797,779
-0.270753,T2838,S3069,5.59229,-0.268183,5.59657,608,167
-0.210584,T2838,S3098,5.59229,-0.268183,5.54684,8918,1544
-0.247032,T2838,T0,5.59229,-0.268183,5.6074,4066,594
-0.171975,T288,S2534,5.70447,-0.167787,5.69659,10327,925
-0.171972,T288,S291,5.70447,-0.167787,5.70025,9921,872
-0.171611,T288,S3523,5.70447,-0.167787,5.69033,2625,607
-0.191623,T288,S682,5.70447,-0.167787,5.61836,20330,1745
-0.195516,T2880,S3499,5.58888,-0.17977,5.60004,2198,277
-0.198232,T2880,S564,5.58888,-0.17977,5.59829,2644,394
-0.200339,T2880,S566,5.58888,-0.17977,5.6029,2813,317
-0.226945,T2880,S684,5.58888,-0.17977,5.61279,6472,649
-0.272502,T2964,S874,5.59782,-0.27809,5.5991,771,165
0.00689,T3023,S3026,5.63062,0.004512,5.63861,1063,176
-0.279626,T3062,S3065,5.61188,-0.284745,5.61101,688,211
-0.104189,T3099,S4101,5.54566,-0.207564,5.58343,13045,1400
-0.256477,T3099,S4516,5.54566,-0.207564,5.55853,7479,1162
-0.198998,T3099,S4525,5.54566,-0.207564,5.54758,1436,301
-0.241806,T3099,S4564,5.54566,-0.207564,5.52698,5444,805
-0.268183,T3099,T2838,5.54566,-0.207564,5.59229,13361,1695
-0.181299,T3099,T4549,5.54566,-0.207564,5.56486,4966,829
-0.194685,T3150,S3153,5.6919,-0.198718,5.68688,789,121
-0.263254,T3219,S3222,5.61388,-0.270781,5.60833,1133,177
-0.268953,T3219,S6040,5.61388,-0.270781,5.61263,250,42
-0.226714,T3256,S752,5.6205,-0.173395,5.61281,6756,498
-0.247032,T3264,T0,5.6383,-0.268959,5.6074,11001,1971
-0.236597,T3285,S3288,5.64129,-0.240017,5.64753,833,195
-0.16683,T3302,S3305,5.67204,-0.15969,5.6598,2218,426
-0.254914,T3337,S3339,5.55656,-0.257011,5.56182,907,190
-0.204243,T3443,S1336,5.59803,-0.198444,5.59239,913,149
-0.201466,T3443,S4482,5.59803,-0.198444,5.56253,5381,680
-0.298552,T350,S352,5.73548,-0.314135,5.70595,3818,288
-0.148166,T3542,S3545,5.67709,-0.143215,5.68599,1591,297
-0.230064,T358,S361,5.61572,-0.237439,5.62009,1911,425
-0.281842,T370,S373,5.6545,-0.285153,5.65635,428,49
-0.280734,T370,S5825,5.6545,-0.285153,5.65693,569,68
-0.204243,T3711,S1336,5.59283,-0.219888,5.59239,2169,438
-0.229279,T3711,S5269,5.59283,-0.219888,5.59859,1548,301
-0.284324,T3757,S1747,5.59688,-0.290092,5.5898,7065,667
-0.269604,T3757,S3760,5.59688,-0.290092,5.58983,13611,1472
-0.215138,T3790,S3793,5.64701,-0.236329,5.63546,3340,559
-0.281836,T3846,S14,5.70524,-0.297951,5.6877,4003,651
-0.287668,T3846,S422,5.70524,-0.297951,5.69188,1883,125
-0.182133,T3948,S3951,5.61734,-0.177081,5.61679,576,66
-0.224114,T398,S402,5.6541,-0.228152,5.65518,463,141
-0.201511,T4006,S1612,5.56715,-0.217135,5.57359,2763,566
-0.154307,T4006,S4008,5.56715,-0.217135,5.5575,8883,1066
-0.200753,T4006,S4083,5.56715,-0.217135,5.57437,2745,535
-0.168039,T4006,S4096,5.56715,-0.217135,5.55614,7075,901
-0.124767,T4020,S4023,5.61722,-0.124894,5.61605,150,46
-0.171976,T4065,S4067,5.7061,-0.165349,5.68136,12099,1113
-0.144141,T4154,S4156,5.60596,-0.115867,5.56315,7846,887
-0.289645,T418,S421,5.69842,-0.292166,5.69399,566,34
-0.259306,T4204,S4207,5.59548,-0.259363,5.59245,379,99
-0.270166,T4214,S1705,5.5758,-0.274352,5.57825,596,71
-0.15545,T4238,S2212,5.64075,-0.176294,5.64599,2476,435
-0.164136,T4238,S4254,5.64075,-0.176294,5.6422,1398,310
-0.176294,T4255,T4238,5.63648,-0.150743,5.64075,3619,552
-0.269887,T4259,S4261,5.5276,-0.273741,5.52951,496,125
-0.271622,T4259,S4314,5.5276,-0.273741,5.52901,290,61
-0.27016,T4259,S4346,5.5276,-0.273741,5.52948,458,96
-0.245044,T448,S3730,5.63116,-0.268825,5.6133,3907,901
-0.261642,T448,S451,5.63116,-0.268825,5.62809,1069,281
-0.263516,T448,S5777,5.63116,-0.268825,5.62886,842,145
-0.236279,T4518,S1320,5.57124,-0.272289,5.52758,8046,1246
-0.202178,T4528,S4531,5.55989,-0.157934,5.54638,5229,725
-0.184592,T4549,S4552,5.56486,-0.181299,5.55335,1398,338
-0.226672,T4557,S4559,5.54016,-0.209948,5.52957,3247,425
-0.217135,T4557,S4577,5.54016,-0.209948,5.53203,2155,314
-0.226771,T4557,S914,5.54016,-0.209948,5.53613,2397,397
-0.241896,T4566,S4569,5.52898,-0.247001,5.52702,846,205
-0.240267,T4598,S4601,5.54674,-0.246571,5.54576,951,199
-0.258865,T4623,S4625,5.52523,-0.256774,5.52556,239,61
-0.207573,T470,S1394,5.59591,-0.209171,5.58781,1174,281
-0.238944,T470,S1530,5.59591,-0.209171,5.6006,4337,870
-0.213889,T470,S205,5.59591,-0.209171,5.56302,4711,882
-0.200013,T470,S235,5.59591,-0.209171,5.57046,5988,881
-0.225659,T470,S242,5.59591,-0.209171,5.60422,3142,519
-0.20771,T470,S2901,5.59591,-0.209171,5.58683,1284,319
-0.208265,T470,S3335,5.59591,-0.209171,5.58418,1585,423
-0.202178,T470,S552,5.59591,-0.209171,5.5947,1090,229
-0.225837,T470,T251,5.59591,-0.209171,5.62079,5072,804
-0.251108,T4715,S4714,5.54954,-0.2574,5.55239,886,157
-0.255507,T4715,S4884,5.54954,-0.2574,5.54216,1075,205
-0.247424,T4715,S4904,5.54954,-0.2574,5.5391,2111,371
-0.254437,T4715,S4929,5.54954,-0.2574,5.55023,361,64
-0.255496,T4715,S4952,5.54954,-0.2574,5.54517,775,142
-0.251118,T4753,S4756,5.62537,-0.261719,5.58856,7043,1369
-0.149198,T4847,S4850,5.56911,-0.148074,5.56773,197,54
-0.168815,T497,S3300,5.64911,-0.179331,5.65978,2328,190
-0.183388,T497,S500,5.64911,-0.179331,5.64023,1531,175
-0.205467,T497,S503,5.64911,-0.179331,5.64124,6806,582
-0.179353,T497,S517,5.64911,-0.179331,5.64064,1060,101
-0.245034,T4977,S2455,5.55588,-0.240146,5.53835,2491,433
-0.239467,T4977,S2590,5.55588,-0.240146,5.53794,2040,309
-0.288866,T4977,S5004,5.55588,-0.240146,5.56573,8193,979
-0.240135,T4977,S5028,5.55588,-0.240146,5.5468,1010,162
-0.232126,T5073,S5076,5.70239,-0.235508,5.69035,1723,249
-0.279532,T5215,S5218,5.6122,-0.284537,5.60872,979,276
-0.237335,T5241,S5854,5.66086,-0.237406,5.65116,1080,228
-0.236597,T5242,S3288,5.6576,-0.237396,5.64753,1132,287
-0.173287,T534,S1579,5.67642,-0.172071,5.67809,4138,936
-0.207991,T534,S1787,5.67642,-0.172071,5.56184,15144,1893
-0.209961,T534,S304,5.67642,-0.172071,5.64983,6524,1214
-0.178328,T534,S3527,5.67642,-0.172071,5.66187,2051,510
-0.200383,T534,S3601,5.67642,-0.172071,5.59611,11660,1551
-0.194719,T534,S3668,5.67642,-0.172071,5.59377,11696,1575
-0.189218,T534,S3926,5.67642,-0.172071,5.60198,9900,1223
-0.247032,T534,T0,5.67642,-0.172071,5.6074,21365,2250
-0.247839,T5344,S5346,5.6936,-0.248557,5.69054,352,85
-0.298552,T5371,S352,5.72009,-0.308896,5.70595,3829,331
-0.238769,T54,S2140,5.5516,-0.219885,5.57832,4956,981
-0.23272,T54,S3357,5.5516,-0.219885,5.58748,5686,1146
-0.244497,T54,S4273,5.5516,-0.219885,5.53449,5179,904
-0.253793,T54,S4643,5.5516,-0.219885,5.53033,6482,1136
-0.239522,T54,S4895,5.5516,-0.219885,5.54703,4626,794
-0.231271,T54,S57,5.5516,-0.219885,5.57343,3758,783
-0.309058,T54,S91,5.5516,-0.219885,5.5541,12285,1534
-0.21552,T54,S925,5.5516,-0.219885,5.53856,1859,410
-0.089915,T5548,S5550,5.62264,-0.069477,5.62893,3126,599
-0.076492,T5548,S6109,5.62264,-0.069477,5.62504,1569,352
-0.239248,T5559,T5561,5.54705,-0.210449,5.60088,8469,1417
-0.207202,T558,S3308,5.57949,-0.209795,5.59012,1299,408
-0.208783,T558,S561,5.57949,-0.209795,5.58201,377,108
-0.179432,T5622,S5624,5.58882,-0.179427,5.57432,2811,427
-0.150114,T5622,S5784,5.58882,-0.179427,5.5732,4760,563
-0.326614,T5668,S5672,5.6092,-0.329638,5.60889,337,110
-0.210535,T5685,S5687,5.64233,-0.210306,5.64626,474,53
-0.268825,T5772,T448,5.60662,-0.249811,5.63116,4835,993
-0.142692,T5797,S5800,5.58739,-0.138276,5.58426,633,85
-0.30777,T5922,S5925,5.57665,-0.309575,5.57734,227,47
